"","Seller_ID","Rating","Review","Reviewer_Date"
"228","A1QYA8GLZZ4ZXK","5/5:","""Good"""," ali, 13 January 2016"
"229","A1QYA8GLZZ4ZXK","4/5:","""very happy"""," Amazon Customer, 13 January 2016"
"230","A1QYA8GLZZ4ZXK","1/5:","""I have not received the item even after 17days of placing the order"""," Amit , 13 January 2016"
"231","A1QYA8GLZZ4ZXK","5/5:","""Love it"""," Prabhu, 13 January 2016"
"232","A1QYA8GLZZ4ZXK","4/5:","""Amazon is the right place to shop online, product quality and delivery timing was perfect...but one product is yet to deliver me if that product deliver me soon than i'will give you five star so please kindly consider..."""," Amazon Customer, 13 January 2016"
"233","A1QYA8GLZZ4ZXK","2/5:","""The nozzle was not put tightly and the bottle leaked while shipping.."""," Amazon Customer, 12 January 2016"
"234","A1QYA8GLZZ4ZXK","5/5:","""Very good product, nice to clean everything."""," gagan panda, 11 January 2016"
"235","A1QYA8GLZZ4ZXK","2/5:","""Received unsealed & in open used condition"""," Narayan K., 11 January 2016"
"236","A1QYA8GLZZ4ZXK","5/5:","""no issues"""," Shireen Alam, 11 January 2016"
"237","A1QYA8GLZZ4ZXK","5/5:","""Prompt service"""," Vimal, 11 January 2016"
"238","A1QYA8GLZZ4ZXK","5/5:","""Thank you for the nice product :-)"""," Nand Kumar menon, 11 January 2016"
"239","A1QYA8GLZZ4ZXK","5/5:","""Very good service..

Thank you Amazon..."""," Ashish , 10 January 2016"
"240","A1QYA8GLZZ4ZXK","5/5:","""I wasn't there to receive the product the first time, so they contacted me to ask me when I would be available and delivered the product at that particular time. Great service! :)"""," Anushka Sinha, 10 January 2016"
"241","A1QYA8GLZZ4ZXK","5/5:","""Product is as described.. awesome"""," Prabhu K., 9 January 2016"
"242","A1QYA8GLZZ4ZXK","5/5:","""My kittens LOVE IT!"""," Mayur, 9 January 2016"
"243","A1QYA8GLZZ4ZXK","4/5:","""item is useful."""," Surekha J., 8 January 2016"
"244","A1QYA8GLZZ4ZXK","5/5:","""The item was properly packaged and contained all the components and parts. Was delivered in time."""," Rohan Philip, 8 January 2016"
"245","A1QYA8GLZZ4ZXK","5/5:","""The item arrived on time and as advertised the diffuser oil was upto the mark. Unlike most review that said that the oil is frothing and is not worth it, the oil did not froth even on excessive shaking of the can and is absolutely worth it."""," Rahul, 8 January 2016"
"246","A1QYA8GLZZ4ZXK","4/5:","""Nice product."""," Vinay kakar, 7 January 2016"
"247","A1QYA8GLZZ4ZXK","5/5:","""Good"""," Nagaraja R., 7 January 2016"
"248","A1QYA8GLZZ4ZXK","5/5:","""Small size but solve the purpose."""," vinay, 7 January 2016"
"249","A1QYA8GLZZ4ZXK","4/5:","""Ok"""," VS, 7 January 2016"
"250","A1QYA8GLZZ4ZXK","5/5:","""Good purchase. Prompt early delivery"""," Amazon Customer, 6 January 2016"
"251","A1QYA8GLZZ4ZXK","5/5:","""Excellent seller giving great service. Would like to buy again!!"""," Surajit Purkait, 6 January 2016"
"252","A1QYA8GLZZ4ZXK","4/5:","""Very prompt delivery"""," Jaydeep C., 6 January 2016"
"253","A1QYA8GLZZ4ZXK","5/5:","""Good product"""," Nitin mittal, 6 January 2016"
"254","A1QYA8GLZZ4ZXK","5/5:","""nice buy."""," samrat, 6 January 2016"
"255","A1QYA8GLZZ4ZXK","4/5:","""Product is really good and easy to use and maintain."""," Amazon Customer, 4 January 2016"
"256","A1QYA8GLZZ4ZXK","5/5:","""good nice light thanks"""," david, 4 January 2016"
"257","A1QYA8GLZZ4ZXK","2/5:","""Item is not as described by seller"""," lakshmi , 4 January 2016"
"258","A1QYA8GLZZ4ZXK","3/5:","""good"""," Akshat S., 3 January 2016"
"259","A1QYA8GLZZ4ZXK","5/5:","""good"""," ANTONIA, 2 January 2016"
"260","A1QYA8GLZZ4ZXK","5/5:","""good one good price"""," Venturra, 2 January 2016"
"261","A1QYA8GLZZ4ZXK","4/5:","""I am little worried about the Warranty of the product. In warranty card there is no stamp or date of purchase mentioned and in case of any complaint where I contact with Amazon or Crompton Greaves with their Customercare numbers should also be clarified with the product. It will help a lot in purchase electronic items online.Pl clarify."""," S K., 2 January 2016"
"262","A1QYA8GLZZ4ZXK","4/5:","""Very good product"""," Arvind Kumar Singh, 1 January 2016"
"263","A1QYA8GLZZ4ZXK","5/5:","""I simply loved it..very good quality. It comes with a baby spoon"""," Priyanka, 31 December 2015"
"264","A1QYA8GLZZ4ZXK","5/5:","""Nice service."""," Vinay K., 31 December 2015"
"265","A1QYA8GLZZ4ZXK","1/5:","""Not satisfactry"""," PRAFUL, 30 December 2015"
"266","A1QYA8GLZZ4ZXK","2/5:","""Completely unable to deliver anything."""," tonyh809, 30 December 2015"
"267","A1QYA8GLZZ4ZXK","4/5:","""good"""," Koteswara R., 30 December 2015"
"268","A1QYA8GLZZ4ZXK","4/5:","""Good one"""," SSSAmazon Customer, 28 December 2015"
"269","A98VXOG7KKRXG","5/5:","""Good Product"""," srinivas, 7 January 2016"
"270","A2AQ00NPLQNDX6","5/5:","""Very good packing."""," Pirai Soodi, 5 February 2016"
"271","A2AQ00NPLQNDX6","5/5:","""Arrived earlier than expected"""," Suhas A., 2 February 2016"
"272","A2AQ00NPLQNDX6","4/5:","""good"""," Amazon Customer, 31 January 2016"
"273","A2AQ00NPLQNDX6","5/5:","""Great experience and very prompt"""," Amitabha Ghosh, 30 January 2016"
"274","A2AQ00NPLQNDX6","4/5:","""One of the bottle was broken. It will be better if you pay some more attention in packaging the consignment."""," Brahmadathan U., 23 January 2016"
"275","A2AQ00NPLQNDX6","1/5:","""I had placed an order on 1 Jan - as of  20th Jan I have not received the same. I am amazed that Amazon continues to support such vendors who have such poor and delayed delivery schedules. Not at all impressed and on top of it all dont forget the payment terms are - Prepaid."""," Mathew Jacob, 20 January 2016"
"276","A2AQ00NPLQNDX6","5/5:","""As expected, and on time"""," Shoe, 17 January 2016"
"277","A2AQ00NPLQNDX6","5/5:","""The tissue box is just what I was looking for. The packing was so neatly done. I would recommend to order from them. I certainly would order if I ever needed anything from them."""," Prafulla Annaiyappa, 10 January 2016"
"278","A2AQ00NPLQNDX6","2/5:","""Order placed on 17th December. Amazon promised to deliver between 21st to 25th December. My plan was to use this dinner set for the Christmas party on 25th Dec. Unfortunately I was not able to do so as I've received this material on 28th Dec, 11 day after the order placed! Above all Amazon took ₹100.00 extra as delivery charge but they didn't even bother to intimate me about the delay in delivery."""," arindam pal, 30 December 2015"
"279","A2AQ00NPLQNDX6","5/5:","""I received the product on time. it is little heavy but very good product"""," Rajalakshmi Venkatraman, 23 December 2015"
"280","A2AQ00NPLQNDX6","5/5:","""Good product and on time delivery"""," Abhishek P., 21 December 2015"
"281","A2AQ00NPLQNDX6","5/5:","""the jars ar airtight and useful."""," Vasundhara Uppaluri, 18 December 2015"
"282","A2AQ00NPLQNDX6","4/5:","""good product"""," gowtham, 14 December 2015"
"283","A2AQ00NPLQNDX6","5/5:","""Exactly as advertised, arrived on time in pretty sturdy packaging and as a result, completely undamaged."""," nikunj, 10 December 2015"
"284","A2AQ00NPLQNDX6","4/5:","""Great"""," Grad, 7 December 2015"
"285","A2AQ00NPLQNDX6","4/5:","""Proper packing. Item arrived with no dents."""," Manish Joshi, 4 December 2015"
"286","A2AQ00NPLQNDX6","1/5:","""I order it oct 27th. But they didnot deliver the item. Then i requested refund.. it is one month now wuth out any updates.. amazone says seller is not responding. Today i got a mail from seller saying the shippong company wesite says item is delivered. Wat nonsense is happening over here?"""," pons, 3 December 2015"
"287","A2AQ00NPLQNDX6","5/5:","""Fast Shipment by Seller. Item as described."""," Ratish Kumar, 2 December 2015"
"288","A2AQ00NPLQNDX6","4/5:","""Good for daily use :) satisfied my expectations :)"""," S.Priyavarthini, 30 November 2015"
"289","A2AQ00NPLQNDX6","4/5:","""we has booked 3 bottles having packing charge 150/.Rs. bottles received as single pack. Rs.300 realised from us as excess,I think,.Please note the same. thanking you...."""," SATHISH K., 23 November 2015"
"290","A2AQ00NPLQNDX6","5/5:","""Good but the gold coloring in product is little dull in person"""," Pradeep , 22 November 2015"
"291","A2AQ00NPLQNDX6","5/5:","""it is a International product, no adverse comments."""," surendra babu maram, 21 November 2015"
"292","A2AQ00NPLQNDX6","4/5:","""very nice bottle as i wanted"""," Aditya P. Arekar, 20 November 2015"
"293","A2AQ00NPLQNDX6","5/5:","""The blue colour is beautiful and the glass is thick,absolutely loving drinking water from it."""," anuradha, 20 November 2015"
"294","A2AQ00NPLQNDX6","4/5:","""very lightweight but yet nice. Got here many days earlier than expected"""," S Hope, 19 November 2015"
"295","A2AQ00NPLQNDX6","1/5:","""Wrong item sent and courier amount yet not refunded . Amazon didnt collect the wrong item and I have to sent it by myself and amount yet not refunded fully"""," sharad, 17 November 2015"
"296","A2AQ00NPLQNDX6","4/5:","""Good Quality Product.

shipping Charges Little costly."""," Shailesh Agrawal, 16 November 2015"
"297","A2AQ00NPLQNDX6","5/5:","""exactly as described"""," Amazon Customer, 9 November 2015"
"298","A2AQ00NPLQNDX6","5/5:","""Satisfy with Service & Iteam"""," RAUF A., 8 November 2015"
"299","A2AQ00NPLQNDX6","5/5:","""Good product"""," Amazon Customer, 8 November 2015"
"300","A2AQ00NPLQNDX6","5/5:","""Good experience"""," Amazon Customer, 8 November 2015"
"301","A2AQ00NPLQNDX6","1/5:","""The material was broken and am still waiting for replacement."""," Amazon Customer, 6 November 2015"
"302","A2AQ00NPLQNDX6","3/5:","""The size of the glasses was not the same as mentioned on site"""," mala chugh, 6 November 2015"
"303","A2AQ00NPLQNDX6","4/5:","""item good .service good ."""," Amazon Customer, 4 November 2015"
"304","A2AQ00NPLQNDX6","5/5:","""Too too good!!!!"""," Amazon Customer, 4 November 2015"
"305","A2AQ00NPLQNDX6","4/5:","""Good job"""," Ganpathy, 2 November 2015"
"306","A2AQ00NPLQNDX6","5/5:","""Excellent product and excellent service by the seller."""," Shyam S Kansal, 2 November 2015"
"307","A2AQ00NPLQNDX6","4/5:","""Good product . delivered in time. But slightly more expense."""," Ravi Kant Singh, 1 November 2015"
"308","A2AQ00NPLQNDX6","5/5:","""N/A"""," Prateek N., 1 November 2015"
"309","A2AQ00NPLQNDX6","5/5:","""The size of the cups could have been bigger to accommodate bigger oranges"""," Amazon Customer, 1 November 2015"
"310","A2AQ00NPLQNDX6","1/5:","""One item is missing. I am shocked how someone can be so careless."""," Vinod Kumar, 1 November 2015"
"311","A2AQ00NPLQNDX6","4/5:","""A good product and is as per the product description."""," Pradip K Dutta, 31 October 2015"
"312","A2AQ00NPLQNDX6","5/5:","""Thanks to amazon"""," yogesh, 30 October 2015"
"313","A2AQ00NPLQNDX6","3/5:","""Product was good.  The original price tag from the box was scratched out by the seller, so I am really not sure if the product is worth with the discounted price."""," justin p., 30 October 2015"
"314","A2AQ00NPLQNDX6","5/5:","""Good"""," Lipika shah, 30 October 2015"
"315","A2AQ00NPLQNDX6","4/5:","""Nice product"""," Amey Naik, 29 October 2015"
"316","A2AQ00NPLQNDX6","4/5:","""I am happy with what I got- as I got what I wanted."""," K.V.JAYASHREE, 28 October 2015"
"317","A2AQ00NPLQNDX6","1/5:","""Order was placed on 14th Oct, shipped out on 15th Oct for delivery between 20-26th Oct. The item is still not delivered & today is 28th Oct. There is no feed back, no tracking detail & the courier DTDC's does not recognize the AWB / Reference # : D23538741.

Please arrange for a call back on my registered mobile # : 9811074284."""," Subhrendu, 28 October 2015"
"318","A2AQ00NPLQNDX6","5/5:","""Very good"""," Prajisha PK, 28 October 2015"
"319","A2AQ00NPLQNDX6","2/5:","""The packing was poor and this resulted in damage to the product which was returned back to the seller. I was asked to return the damaged one by my self & courier amount is also borne by me! Now I am getting the refund amount paid by me at the time of procurement and loosing the amount spent on returning the product for NO fault of mine and this is NOT correct.Amazon should take care of Return too."""," B R., 27 October 2015"
"320","A2AQ00NPLQNDX6","5/5:","""Excellent seller. The product is as described."""," Sonal Agrawal, 26 October 2015"
"321","A2AQ00NPLQNDX6","5/5:","""it was good experience"""," Amazon Customer, 26 October 2015"
"322","A2AQ00NPLQNDX6","5/5:","""Very nice and sturdy looking bottle. Good quality as well. I bought two of these bottles, albeit from different sellers. I am in the process of returning the other one as it was of extremely poor quality and will order from this seller again. 



Packaging was good too."""," Karan Bheda, 25 October 2015"
"323","A2AQ00NPLQNDX6","3/5:","""Expected a set of salt and Pepper mills ( 2 pieces) Received only one. The item description was deceiving. Not worth the price for a single piece."""," Boddu S., 24 October 2015"
"324","A2AQ00NPLQNDX6","3/5:","""good"""," M L., 21 October 2015"
"325","A2AQ00NPLQNDX6","4/5:","""Satisfied with the product."""," Ravi K., 19 October 2015"
"326","A2AQ00NPLQNDX6","3/5:","""Wrong colour"""," Shivangi Jaggi, 17 October 2015"
"327","A2AQ00NPLQNDX6","4/5:","""Nil"""," agmurali , 16 October 2015"
"328","A2AQ00NPLQNDX6","5/5:","""Too much cellotape in packaging,cardboard product containers got spoilt because of this. This was a gift, and I would have liked the product container to have been unspoilt."""," Obi Wan Kenobi, 15 October 2015"
"329","A2AQ00NPLQNDX6","5/5:","""Thanks amazon for fast service i received my order before estimated date product is worth buying"""," Neha d., 14 October 2015"
"330","A2AQ00NPLQNDX6","5/5:","""Very nice packing and product. Thank you."""," Pirai Soodi, 13 October 2015"
"331","A2AQ00NPLQNDX6","4/5:","""The size of knife is mentioned. Seller can give at least size of biggest knife in set."""," B B., 12 October 2015"
"332","A2AQ00NPLQNDX6","5/5:","""Very nice product, it has all the same color as shown and love this colors."""," Dhaval A., 10 October 2015"
"333","A2AQ00NPLQNDX6","5/5:","""Good design and quality. Excellent product."""," Anne M., 10 October 2015"
"334","A2AQ00NPLQNDX6","5/5:","""Good quality. Sleek and stylish in looks."""," Anne M., 10 October 2015"
"335","A2AQ00NPLQNDX6","5/5:","""Prompt service. Pleasure buying from this seller."""," Ajay K., 10 October 2015"
"336","A2AQ00NPLQNDX6","4/5:","""These boxes are very good"""," Bajra S., 9 October 2015"
"337","A2AQ00NPLQNDX6","5/5:","""Thank you. Excellent product."""," Ravi kishore M, 8 October 2015"
"338","A2AQ00NPLQNDX6","4/5:","""no comments"""," fatima n., 2 October 2015"
"339","A2AQ00NPLQNDX6","5/5:","""I am satisfied."""," Amazon Customer, 1 October 2015"
"340","A2AQ00NPLQNDX6","4/5:","""It is pretty but price appears to be on the higher side."""," Vinod Bajaj, 1 October 2015"
"341","A2AQ00NPLQNDX6","5/5:","""The kadai is Excellent"""," Amazon Customer, 1 October 2015"
"342","A2AQ00NPLQNDX6","4/5:","""Nice quality. Used for making icelings. Works well."""," Amazon Customer, 1 October 2015"
"343","A2AQ00NPLQNDX6","4/5:","""product is good. value for money, but color specification is required."""," sushil bissu, 29 September 2015"
"344","A2AQ00NPLQNDX6","3/5:","""good"""," ramya harishankar, 24 September 2015"
"345","A2AQ00NPLQNDX6","4/5:","""Good experience"""," Arkay, 24 September 2015"
"346","A2AQ00NPLQNDX6","5/5:","""good"""," Srikanth, 23 September 2015"
"347","A2AQ00NPLQNDX6","4/5:","""Looks rich and elegant. Can allow the buyer to choose color as well, during the purchase, to maintain uniform look. Slightly expensive but very satisfied with the purchase."""," Gayathri, 21 September 2015"
"348","A2AQ00NPLQNDX6","4/5:","""No comment"""," Kamlesh Sharma, 14 September 2015"
"349","A2AQ00NPLQNDX6","4/5:","""No Comment"""," Kamlesh Sharma, 14 September 2015"
"350","A2AQ00NPLQNDX6","4/5:","""No Comment"""," Kamlesh Sharma, 14 September 2015"
"351","A2AQ00NPLQNDX6","5/5:","""The packaging said 14 piece set and the order was for 10 piece set. It did have 10 piece set. The gift recipient was confused about what the package said and the number of items in the package."""," Kamlesh Sharma, 14 September 2015"
"352","A2AQ00NPLQNDX6","5/5:","""Awesome. Highly recommended."""," Manish S., 14 September 2015"
"353","A2AQ00NPLQNDX6","3/5:","""Ok..."""," sandhya, 10 September 2015"
"354","A2AQ00NPLQNDX6","2/5:","""The delivery was good but the nozzles were not as shown in the picture. I found them to be of poor quality steel and some were damaged."""," Pavitha Rodrigues, 10 September 2015"
"355","A2AQ00NPLQNDX6","4/5:","""Thank you for the prompt service."""," Mustafa S., 10 September 2015"
